"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","check","rt","stimulus","response","question_order","url","task","delay","number","audioFile","trial_duration","font_size","block","round","value"
"true","false","[]","[]","[]","preload","0","447","0.0-0.0","9","1","2023-10-27 17:00:19","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","4236","0.0-1.0","9","1","2023-10-27 17:00:19","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","","","","","","","","","","","","","",""
"","","","","","html-button-response","2","6048","0.0-2.0","9","1","2023-10-27 17:00:19","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","1811","<p style=""font-size:24px; color:red;"">Cosas importantes a tener en cuenta antes de comenzar el experimento:</p>","0","","","","","","","","","","",""
"","","","","","html-button-response","3","11122","0.0-3.0","9","1","2023-10-27 17:00:19","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","5073","<p style=""font-size:24px;"">El experimento dura aproximadamente 15 minutos.</p><p style=""font-size:24px;"">Por favor, no cierres la ventana del navegador durante el experimento.</p><p style=""font-size:24px;"">Si se completa de forma parcial, no se guardará ningún resultado.</p>","0","","","","","","","","","","",""
"","","","","","html-button-response","4","12565","0.0-4.0","9","1","2023-10-27 17:00:19","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","1442","<p style=""font-size:24px;"">El experimento contiene estímulos sonoros.</p>","0","","","","","","","","","","",""
"","","","","","audio-button-response","5","15310","0.0-5.0-0.0","9","1","2023-10-27 17:00:19","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","2749","tones/440hz_short.mp3","1","","","","","","","","","","",""
"","","","","","audio-button-response","6","16487","0.0-6.0-0.0","9","1","2023-10-27 17:00:19","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","1181","tones/880hz_short.mp3","1","","","","","","","","","","",""
"","","","","","survey-html-form","7","18396","0.0-7.0","9","1","2023-10-27 17:00:19","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","1906","","{""response"":""23""}","","","","","","","","","","",""
"","","","","","survey-multi-choice","8","29287","0.0-8.0","9","1","2023-10-27 17:00:19","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","10890","","{""gender"":""Hombre"",""hand"":""Izquierda""}","[0,1]","","","","","","","","","",""
"","","","","","external-html","9","62611","0.0-9.0","9","1","2023-10-27 17:00:19","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","33043","","","","instructions/instructions.html","","","","","","","","",""
