"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","check","rt","stimulus","response","question_order","url","task","delay","number","audioFile","trial_duration","font_size","block","round","value"
"true","false","[]","[]","[]","preload","0","11","0.0-0.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","3146","0.0-1.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","","","","","","","","","","","","","",""
"","","","","","html-button-response","2","3858","0.0-2.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","711","<p style=""font-size:24px; color:red;"">Cosas importantes a tener en cuenta antes de comenzar el experimento:</p>","0","","","","","","","","","","",""
"","","","","","html-button-response","3","4768","0.0-3.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","910","<p style=""font-size:24px;"">El experimento dura aproximadamente 15 minutos.</p><p style=""font-size:24px;"">Por favor, no cierres la ventana del navegador durante el experimento.</p><p style=""font-size:24px;"">Si se completa de forma parcial, no se guardará ningún resultado.</p>","0","","","","","","","","","","",""
"","","","","","html-button-response","4","5379","0.0-4.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","611","<p style=""font-size:24px;"">El experimento contiene estímulos sonoros.</p>","0","","","","","","","","","","",""
"","","","","","audio-button-response","5","6879","0.0-5.0-0.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","1501","tones/440hz_short.mp3","1","","","","","","","","","","",""
"","","","","","audio-button-response","6","7399","0.0-6.0-0.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","520","tones/880hz_short.mp3","1","","","","","","","","","","",""
"","","","","","survey-html-form","7","8837","0.0-7.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","1435","","{""response"":""23""}","","","","","","","","","","",""
"","","","","","survey-multi-choice","8","11156","0.0-8.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","2318","","{""gender"":""Hombre"",""hand"":""Derecha""}","[0,1]","","","","","","","","","",""
"","","","","","external-html","9","90966","0.0-9.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","79552","","","","instructions/instructions.html","","","","","","","","",""
"","","","","","external-html","10","95479","0.0-10.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","4240","","","","instructions/animation.html","","","","","","","","",""
"","","","","","html-keyboard-response","11","98166","0.0-11.0-0.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","","",""
"","","","","","audio-keyboard-response","12","99326","0.0-11.0-1.0","11","1","2023-10-27 17:03:59","a725c3012b74bf33a1020a98cb69c237","152.168.59.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","WebKit","Chrome","118.0.0.0","Windows","10.0","null","es-ES,es;q=0.9,en;q=0.8","true","null","tones/880hz_short.mp3","null","","","tone_number_task","1000","51","tones/880hz_short.mp3","1150","100","null","null",""
